Feature,Gain,Window_Start
Beta_45d_LMT,0.000774,500
Volume_MA,0.000207,500
Variance_45d_MDY,0.008434,500
MA_5d_MET,0.000076,500
Beta_45d_MSFT,0.000403,500
Variance_45d_MSFT,0.008026,500
MA_5d_MSFT,0.000230,500
MA_45d_MS,0.001910,500
Log_Return_NFLX,0.000173,500
Log_Return_NKE,0.000029,500
Beta_45d_NXPI,0.002573,500
MA_5d_NXPI,0.000525,500
Beta_45d_PFE,0.005644,500
Variance_5d_MA_PG,0.004183,500
Close_PM,0.007147,500
Adj_Close_PM,0.003174,500
MA_5d_PM,0.003505,500
Beta_45d_QCOM,0.429119,500
Variance_5d_MA_QCOM,0.002989,500
MA_5d_QCOM,0.002722,500
Beta_45d_QQQ,0.082796,500
Close_REGN,0.000603,500
MA_5d_REGN,0.001017,500
Beta_45d_SBUX,0.001914,500
Log_Return_SCHW,0.000475,500
MA_5d_SIG,0.000207,500
Volume_SO,0.000700,500
MA_45d_SO,0.000333,500
Log_Return_SPG,0.000148,500
Variance_45d_SPXU,0.001338,500
Beta_45d_SSO,0.000121,500
Close_SWKS,0.001496,500
Adj_Close_SWKS,0.001848,500
MA_5d_SWKS,0.001738,500
Beta_45d_TGT,0.000232,500
MA_5d_TGT,0.010851,500
Beta_45d_TNA,0.012017,500
Beta_45d_TQQQ,0.429431,500
Variance_45d_TQQQ,0.005817,500
Volume_UAA,0.000289,500
Variance_45d_MA_UAA,0.352337,500
Volume_UNH,0.003270,500
Volume_USB,0.002620,500
Log_Return_USB,0.000173,500
Variance_5d_MA_UTX,0.046934,500
Log_Return_VEU,0.000544,500
Close_VIX,0.056130,500
Beta_45d_VIX,0.000327,500
MA_45d_VIX,0.000029,500
Beta_45d_VLO,0.005405,500
Variance_5d_MA_VOO,0.037588,500
Variance_45d_VTI,0.513004,500
Variance_45d_MA_WBA,0.000676,500
Log_Return_WFC,0.000066,500
Variance_5d_MA_WMT,0.001113,500
Log_Return_WW,0.002759,500
Variance_45d_XLI,0.055144,500
Variance_5d_MA_XLI,0.058472,500
Beta_45d_XLP,0.000299,500
Variance_45d_XLV,0.092214,500
Close_XOM,0.001536,500
Close,0.000018,510
Variance_45d,0.013110,510
RQ_daily,0.000338,510
target_multiplier,0.051225,510
Beta_45d_AAPL,0.984466,510
Volume_ABT,0.000216,510
Beta_45d_ABT,0.002180,510
Variance_45d_AET,0.002448,510
Log_Return_AGN,0.000149,510
MA_5d_AGN,0.001260,510
Beta_45d_AMGN,0.005982,510
Variance_45d_MA_AMGN,0.040448,510
Variance_45d_AMLP,0.022651,510
Close_AVGO,0.001067,510
Volume_BAC,0.005910,510
Beta_45d_BA,0.003687,510
Variance_5d_MA_BDX,0.004910,510
Variance_45d_BHC,0.001628,510
MA_5d_BIIB,0.000237,510
Adj_Close_BK,0.045670,510
Variance_45d_BK,0.015997,510
Close_BLK,0.000264,510
Volume_BLK,0.000736,510
Log_Return_BLK,0.000164,510
Beta_45d_BLK,1.773803,510
MA_5d_BLK,0.000129,510
Beta_45d_BRCM,0.002385,510
Variance_5d_MA_BRCM,0.010960,510
MA_5d_BRCM,0.000440,510
Log_Return_CB,0.000100,510
Close_CMCS.A,0.001201,510
Volume_CMCS.A,0.004404,510
Variance_45d_MA_CMG,0.008392,510
Variance_5d_MA_CSCO,0.004253,510
Variance_45d_CVX,0.013708,510
Volume_DAL,0.002669,510
MA_5d_DAL,0.001676,510
Variance_5d_MA_DD,0.014091,510
Variance_45d_DIA,1.994221,510
Beta_45d_DXJ,0.027555,510
MA_45d_DXJ,0.037823,510
MA_5d_EEM,0.000005,510
Log_Return_EFA,0.002048,510
Close_EOG,0.000071,510
Variance_45d_MA_EOG,0.000479,510
MA_45d_EOG,0.002548,510
Log_Return_ESRX,0.000338,510
Variance_5d_MA_ESRX,0.001884,510
Variance_45d_MA_EWG,0.031155,510
Beta_45d_EWJ,0.035660,510
Variance_45d_MA_EXPE,0.198832,510
Variance_5d_MA_EZU,0.000074,510
Beta_45d_FDX,0.037274,510
MA_45d_GILD,0.001443,510
MA_45d_GLD,0.000760,510
MA_45d_GOOG.L,0.001486,510
Close_HAL,0.000435,510
Adj_Close_HAL,0.004315,510
Variance_45d_HD,0.025353,510
Beta_45d_HON,0.017180,510
Variance_45d_MA_HYG,0.218078,510
MA_45d_IBB,0.002409,510
MA_5d_IBB,0.021176,510
MA_45d_ILMN,0.000466,510
MA_5d_ILMN,0.106281,510
Volume_INTC,0.001265,510
Log_Return_INTC,0.000038,510
Variance_5d_MA_IVV,2.588957,510
Variance_5d_MA_IWF,0.009043,510
Variance_45d_IWN,0.067176,510
MA_45d_IWR,0.026989,510
Volume_JNJ,0.000621,510
Log_Return_KO,0.000151,510
Variance_45d_MA_KO,0.000443,510
MA_5d_LBTY.A,0.000319,510
MA_5d_LBTY.K,0.005732,510
MA_5d_LMT,0.000406,510
MA_5d_MCD,0.000166,510
Variance_5d_MA_MCK,0.001177,510
MA_5d_MDT,0.000059,510
Beta_45d_MDY,0.000060,510
Variance_45d_MDY,0.170821,510
Variance_45d_MA_MDY,0.000056,510
Variance_45d_MET,0.000004,510
MA_45d_MET,0.000292,510
Beta_45d_MON,0.136017,510
Variance_5d_MA_MO,0.031580,510
Log_Return_MSFT,0.000996,510
Log_Return_NKE,0.000190,510
MA_5d_NKE,0.000643,510
MA_5d_PEP,0.008214,510
Close_PM,0.008681,510
Variance_45d_MA_PXD,0.000251,510
Volume_QCOM,0.000618,510
Beta_45d_QCOM,0.133122,510
Beta_45d_QQQ,0.059886,510
Volume_SIG,0.001287,510
Beta_45d_SLB,0.003160,510
Log_Return_SO,0.000733,510
Variance_5d_MA_SO,0.000286,510
Variance_45d_SSO,0.000815,510
Close_SWKS,0.000515,510
Volume_SWKS,0.000230,510
Beta_45d_SWKS,0.000391,510
Log_Return_TGT,0.000322,510
Variance_45d_TNA,0.003257,510
Beta_45d_TQQQ,0.291151,510
Variance_45d_TQQQ,0.220928,510
MA_45d_TQQQ,0.004043,510
Log_Return_TSLA,0.000167,510
Volume_TXN,0.005808,510
Log_Return_UAA,0.000181,510
Variance_45d_MA_UAA,0.464252,510
Log_Return_UAL,0.000050,510
Beta_45d_UAL,0.000311,510
Variance_45d_MA_UNH,0.020000,510
Volume_USB,0.000129,510
MA_5d_USO,0.003767,510
Log_Return_UTX,0.000255,510
Close_VIX,0.000034,510
Log_Return_VIX,0.000073,510
MA_45d_VIX,0.000421,510
Close_VLO,0.002250,510
Adj_Close_VLO,0.000438,510
Beta_45d_VLO,0.000081,510
Volume_VNQ,0.000240,510
Variance_5d_MA_VOO,0.105862,510
Volume_VTI,0.000313,510
Beta_45d_VZ,0.000132,510
Variance_45d_VZ,0.001741,510
Variance_5d_MA_VZ,0.001380,510
MA_45d_VZ,0.000117,510
Variance_5d_MA_WMB,0.000990,510
MA_5d_WMT,0.011403,510
Close_WW,0.000157,510
Variance_45d_MA_WW,0.001517,510
Close_XLE,0.004014,510
Log_Return_XLU,0.000031,510
Volume_XLY,0.000052,510
Close,0.002006,530
Volume,0.000037,530
Variance_5d_MA,0.004722,530
target_multiplier,0.016897,530
Volume_AABA,0.000017,530
Variance_45d_AABA,0.031188,530
Close_AAPL,0.000941,530
Variance_5d_MA_ABT,0.000673,530
Beta_45d_ACN,0.012253,530
Volume_AGG,0.000486,530
MA_5d_AIG,0.001758,530
Variance_5d_MA_ALXN,0.010500,530
Close_AMGN,0.006764,530
Beta_45d_AMZN,0.037099,530
Variance_5d_MA_AXP,0.055986,530
Variance_5d_MA_BA,0.018323,530
Variance_5d_MA_BDX,0.031422,530
Adj_Close_BHC,0.104861,530
MA_45d_BKNG,0.000413,530
Close_BK,0.170905,530
Volume_BND,0.000096,530
MA_5d_BND,0.010144,530
Variance_5d_MA_BRCM,0.103151,530
MA_5d_BRCM,0.014018,530
Beta_45d_BRK.B,0.000072,530
MA_5d_BRK.B,0.000086,530
Variance_5d_MA_CAT,0.116999,530
Variance_45d_CELG,0.000186,530
MA_45d_CELG,0.000141,530
Beta_45d_CMG,0.001330,530
MA_45d_COST,0.007780,530
MA_5d_CVS,0.000552,530
Beta_45d_CVX,0.714864,530
Variance_5d_MA_DD,0.007212,530
Variance_5d_MA_DIA,0.461840,530
Volume_DIS,0.000451,530
Log_Return_DOW,0.000638,530
Variance_45d_DOW,0.009050,530
Volume_DUK,0.000105,530
Close_DXJ,0.000331,530
Volume_DXJ,0.001875,530
Variance_45d_MA_DXJ,0.281800,530
MA_45d_DXJ,0.000160,530
MA_45d_EFA,0.000019,530
MA_5d_EFA,0.000063,530
Beta_45d_EOG,0.000047,530
MA_5d_EOG,0.000168,530
Log_Return_ESRX,0.000592,530
Variance_5d_MA_ESRX,0.113182,530
Beta_45d_EWJ,0.053262,530
Volume_EWZ,0.000319,530
Variance_45d_FDX,0.027691,530
Variance_5d_MA_FDX,0.043744,530
Beta_45d_FXI,0.017724,530
Variance_45d_MA_F,0.000424,530
Volume_GDX,0.002017,530
Log_Return_GDX,0.000103,530
Volume_GILD,0.000118,530
Close_GS,0.002108,530
Volume_GS,0.000024,530
Volume_HAL,0.000183,530
Variance_45d_HD,0.000597,530
Variance_5d_MA_HD,0.005819,530
Beta_45d_HEDJ,0.002138,530
Variance_5d_MA_HEDJ,0.279550,530
Close_HON,0.000389,530
Variance_5d_MA_HYG,0.923604,530
MA_45d_HYG,0.000276,530
Volume_IBB,0.000049,530
Adj_Close_IEF,0.004496,530
Variance_45d_MA_IJH,0.478704,530
Log_Return_ILMN,0.002150,530
Beta_45d_ILMN,0.097466,530
MA_5d_INTC,0.021136,530
Volume_IVV,0.000062,530
Beta_45d_IWB,0.000728,530
Variance_45d_IWF,0.006090,530
Volume_IWM,0.000147,530
Beta_45d_IWM,0.044012,530
Log_Return_KO,0.023952,530
Beta_45d_LLY,0.000191,530
Close_LMT,0.019140,530
Log_Return_LMT,0.001944,530
MA_5d_LMT,0.044816,530
Variance_45d_LOW,1.391189,530
Variance_45d_MA_MCK,3.102474,530
Log_Return_MDY,0.000003,530
Beta_45d_MDY,0.000018,530
MA_5d_MET,0.000666,530
Close_MO,0.027080,530
Adj_Close_MO,0.002781,530
Variance_45d_MO,2.492660,530
Variance_5d_MA_MO,0.041127,530
MA_45d_MSFT,0.001563,530
Variance_45d_MS,0.009597,530
Variance_45d_NFLX,0.229561,530
Adj_Close_NKE,0.006236,530
Beta_45d_OXY,0.029761,530
Beta_45d_PEP,0.000230,530
Log_Return_PFE,0.006344,530
Close_PM,0.000346,530
Volume_PXD,0.000700,530
MA_45d_PXD,0.000191,530
Volume_QCOM,0.000184,530
Variance_45d_SBUX,0.003181,530
Variance_5d_MA_SBUX,0.000528,530
Volume_SCHW,0.000364,530
Log_Return_SCHW,0.004139,530
Volume_SHY,0.000535,530
Close_SIG,0.010783,530
Log_Return_SIG,0.000237,530
Beta_45d_SLB,0.016024,530
Beta_45d_SO,0.000354,530
MA_5d_SO,0.000240,530
Volume_SPG,0.000466,530
Log_Return_SPG,0.000008,530
Variance_45d_TFCF.A,0.074836,530
Close_TGT,0.003012,530
Volume_TNA,0.000066,530
Close_TSLA,0.001795,530
Variance_45d_TXN,0.010101,530
Log_Return_UAA,0.005424,530
Variance_45d_UAA,0.003205,530
Log_Return_UAL,0.000670,530
Adj_Close_UNH,0.117045,530
Variance_45d_UPS,0.000597,530
Log_Return_UTX,0.002046,530
MA_45d_VEA,0.000435,530
Close_VGK,0.000057,530
Adj_Close_VIX,0.000040,530
Log_Return_VIX,0.000076,530
MA_45d_VIX,0.000908,530
Close_VLO,4.334177,530
Variance_45d_VLO,0.001539,530
MA_5d_VNQ,0.009053,530
Volume_VTI,0.000103,530
Volume_V,0.000102,530
Log_Return_V,0.000317,530
MA_5d_WBA,0.001764,530
Variance_45d_WMB,0.001190,530
MA_45d_WMB,0.000305,530
Volume_WW,0.000368,530
Variance_45d_WW,0.001306,530
Log_Return_XLB,0.000352,530
Beta_45d_XLB,0.002069,530
Variance_5d_MA_XLB,0.000565,530
Variance_45d_XLE,0.003663,530
Close_XOM,0.000110,530
Close,0.000628,520
Volume,0.000002,520
Variance_45d,0.202313,520
RV_x_RQ,0.000663,520
target_multiplier,0.022790,520
Variance_45d_AABA,0.001499,520
Log_Return_AAPL,0.000373,520
MA_5d_AAPL,0.008339,520
Volume_AET,0.000295,520
Log_Return_AGN,0.000344,520
Beta_45d_AGN,0.000829,520
MA_45d_AGN,0.007190,520
Variance_45d_ALXN,0.000568,520
Variance_45d_MA_AMGN,0.008040,520
MA_45d_AMZN,0.001028,520
Variance_45d_APC,0.000440,520
MA_45d_AVGO,0.014071,520
Beta_45d_BAC,0.000490,520
Volume_BDX,0.000076,520
Variance_5d_MA_BDX,0.039006,520
MA_5d_BHC,0.000535,520
Log_Return_BIDU,0.000748,520
Adj_Close_BKNG,0.036802,520
Variance_45d_BK,0.073923,520
Volume_BLK,0.000333,520
SPY_Return_BLK,0.000325,520
Beta_45d_BLK,0.002719,520
Variance_5d_MA_BLK,0.015081,520
MA_45d_BMY,0.001574,520
Variance_45d_BND,0.635006,520
MA_5d_BND,0.000531,520
Volume_BP,0.001794,520
MA_45d_BP,0.000266,520
Beta_45d_BRCM,0.010767,520
Volume_CMCS.A,0.000265,520
MA_5d_CMCS.A,0.000635,520
Variance_5d_MA_CMG,0.024158,520
Variance_45d_COST,0.002826,520
Log_Return_CSCO,0.000345,520
MA_45d_CVS,0.000608,520
Beta_45d_CVX,0.221498,520
Variance_45d_CVX,0.064428,520
Beta_45d_DAL,0.001520,520
Variance_45d_MA_DAL,0.272917,520
Variance_45d_DD,0.121746,520
Variance_45d_DIA,0.005728,520
MA_5d_DOW,0.000395,520
Beta_45d_DUK,0.004995,520
Beta_45d_DXJ,0.000702,520
MA_5d_EFA,0.001740,520
Volume_EOG,0.000070,520
Variance_45d_MA_EOG,2.082592,520
Volume_EWG,0.000688,520
Variance_45d_MA_EXPE,0.150010,520
MA_45d_EXPE,0.003609,520
Log_Return_FXI,0.000829,520
Variance_45d_FXI,0.000377,520
Close_F,0.066595,520
Log_Return_GDX,0.000298,520
Beta_45d_HAL,0.001202,520
Variance_5d_MA_HD,0.005567,520
Volume_HEDJ,0.000144,520
Variance_45d_HYG,1.065281,520
Variance_45d_MA_HYG,0.390448,520
Adj_Close_ICE,2.915151,520
Variance_45d_IEF,0.000915,520
Variance_45d_MA_IJH,0.077228,520
Beta_45d_ILMN,0.027034,520
Log_Return_INTC,0.000341,520
Variance_45d_IVV,0.520459,520
Variance_5d_MA_IWF,0.017156,520
Beta_45d_IWM,0.063689,520
Volume_JNJ,0.000362,520
MA_45d_JNJ,0.077209,520
Volume_JPM,0.000107,520
Beta_45d_LBTY.A,0.000304,520
Beta_45d_LBTY.K,0.000566,520
Variance_45d_LLY,0.006949,520
Close_LMT,0.014897,520
MA_45d_LMT,0.002901,520
Variance_5d_MA_MA,0.001607,520
Variance_45d_MCD,0.337495,520
Adj_Close_MDT,0.023400,520
Variance_5d_MA_MDT,0.006453,520
Variance_45d_MDY,0.011440,520
Close_MMM,0.006451,520
Volume_MMM,0.001266,520
Beta_45d_MON,0.004896,520
Close_MO,0.052733,520
Adj_Close_MO,0.012581,520
Variance_5d_MA_MO,0.013191,520
Log_Return_MRK,0.000183,520
MA_45d_MSFT,0.013667,520
MA_5d_MSFT,0.000136,520
Variance_45d_MS,0.000536,520
Close_NFLX,0.000224,520
Adj_Close_NFLX,0.000906,520
Adj_Close_NKE,0.021106,520
MA_5d_NKE,0.000289,520
Variance_5d_MA_NXPI,0.000186,520
Variance_45d_ORCL,0.232357,520
Variance_5d_MA_PFE,0.000590,520
Volume_PG,0.000703,520
Close_PM,0.004279,520
Variance_45d_QQQ,0.004203,520
MA_45d_REGN,0.001054,520
MA_5d_REGN,0.016522,520
Variance_45d_SBUX,0.043633,520
MA_45d_SBUX,0.000163,520
Close_SIG,0.011121,520
MA_5d_SIG,0.000749,520
Variance_45d_SPG,0.000046,520
Close_SWKS,0.004153,520
Beta_45d_TLT,0.000321,520
Volume_TNA,0.000401,520
Log_Return_TSLA,0.004695,520
MA_45d_T,0.009664,520
Close_UAA,0.005754,520
Beta_45d_UAL,0.005296,520
MA_45d_UNH,0.002021,520
MA_5d_VGK,0.000033,520
MA_5d_VIX,0.001655,520
Close_VLO,0.000054,520
MA_45d_VLO,0.005867,520
Variance_45d_VTI,0.001990,520
Volume_VZ,0.000023,520
Beta_45d_WFC,0.000145,520
Variance_45d_WFC,0.000994,520
Variance_5d_MA_WMB,0.989481,520
Volume_XLB,0.003243,520
Close_XLE,0.001763,520
Beta_45d_XLE,0.001649,520
Variance_45d_XLI,0.113272,520
Variance_45d_XLP,0.000896,520
Volume_XOM,0.000199,520
Log_Return_XOM,0.000295,520
Close,2.298222,525
Volume,0.000255,525
target_multiplier,0.003317,525
Variance_45d_MA_AABA,0.001742,525
MA_5d_AABA,0.000079,525
Beta_45d_AAPL,0.000481,525
Variance_45d_AAPL,0.011617,525
Variance_45d_MA_AET,0.003684,525
Volume_ALXN,0.000098,525
Beta_45d_AMGN,0.000391,525
Variance_45d_MA_AMGN,0.014192,525
MA_45d_AMLP,0.087155,525
Beta_45d_AMZN,0.010105,525
Adj_Close_ANDV,0.000126,525
Variance_5d_MA_ATVI,0.004352,525
Close_AVGO,0.000655,525
Adj_Close_AVGO,0.001534,525
MA_45d_BA,0.001256,525
Variance_5d_MA_BDX,0.096169,525
MA_45d_BDX,0.011435,525
MA_5d_BIDU,0.011178,525
MA_5d_BIIB,0.000439,525
Close_BKNG,0.028072,525
Beta_45d_BKNG,0.000104,525
MA_5d_BKNG,0.000149,525
Volume_BK,0.000011,525
Variance_45d_BK,0.014611,525
Log_Return_BMY,0.000060,525
Beta_45d_BMY,0.002504,525
Variance_45d_BND,0.008940,525
MA_45d_BND,0.000509,525
Log_Return_CAT,0.000168,525
Variance_5d_MA_CB,0.000809,525
MA_45d_CMG,0.000203,525
Variance_45d_CRM,0.000189,525
Beta_45d_CVX,0.591279,525
Variance_45d_CVX,0.413260,525
Volume_C,0.000224,525
Variance_45d_DD,0.328860,525
Variance_5d_MA_DD,0.020524,525
Volume_DXJ,0.000404,525
MA_45d_DXJ,0.000130,525
Log_Return_EEM,0.000205,525
Log_Return_EFA,0.000032,525
Variance_45d_FDX,0.029336,525
Variance_5d_MA_FDX,0.000315,525
Volume_FXI,0.001270,525
Beta_45d_GE,0.001866,525
Volume_GILD,0.000456,525
Log_Return_GOOG.L,0.000364,525
Beta_45d_GOOG.L,0.004079,525
Volume_GS,0.000053,525
Log_Return_GS,0.001179,525
Variance_45d_GS,0.000614,525
Adj_Close_HAL,0.000088,525
Variance_5d_MA_HD,0.186770,525
MA_45d_HD,0.000139,525
Variance_45d_HEDJ,0.003760,525
Beta_45d_HYG,0.000062,525
Variance_45d_HYG,0.003115,525
Variance_5d_MA_HYG,2.511946,525
Variance_5d_MA_ICE,0.002325,525
MA_45d_ICE,0.005158,525
Variance_45d_MA_IJH,0.450271,525
Variance_5d_MA_IJH,0.002500,525
Log_Return_ILMN,0.000163,525
Variance_5d_MA_ILMN,0.003556,525
MA_5d_ILMN,0.014669,525
Variance_5d_MA_IVV,0.191503,525
Variance_5d_MA_IWB,0.321673,525
Variance_45d_IWF,0.020545,525
Variance_5d_MA_IWF,0.477286,525
Volume_KMB,0.000120,525
Log_Return_LBTY.K,0.000203,525
Close_LOW,0.000052,525
Volume_MCD,0.000395,525
Variance_45d_MA_MCK,3.299895,525
MA_45d_MDLZ,0.000219,525
Variance_5d_MA_MDT,0.001121,525
MA_5d_MDT,0.000336,525
Variance_45d_MET,0.026104,525
Beta_45d_MMM,0.000733,525
Variance_5d_MA_MMM,0.031947,525
Close_MO,0.068145,525
Adj_Close_MO,0.087047,525
Variance_45d_MO,0.941108,525
Beta_45d_MRK,0.000239,525
Beta_45d_MSFT,0.005990,525
Log_Return_MS,0.000233,525
Variance_5d_MA_MS,0.000945,525
Variance_45d_NFLX,0.053973,525
Beta_45d_ORCL,0.243026,525
Close_OXY,0.000508,525
Close_PM,0.001068,525
Log_Return_PM,0.000413,525
MA_5d_PM,0.000139,525
Volume_PXD,0.000099,525
MA_5d_PXD,0.003093,525
Variance_45d_QQQ,0.009119,525
Variance_45d_SBUX,0.261547,525
Variance_5d_MA_SBUX,0.008747,525
Close_SIG,0.012751,525
Adj_Close_SIG,0.000274,525
MA_5d_SLB,0.003957,525
Log_Return_SO,0.000021,525
Volume_SPG,0.000068,525
Variance_5d_MA_SPG,0.001543,525
Close_SWKS,0.000407,525
Volume_SWKS,0.000224,525
Adj_Close_SWKS,0.001435,525
Variance_45d_TFCF.A,0.135169,525
Volume_TNA,0.000741,525
Adj_Close_TSLA,0.000410,525
Beta_45d_TSLA,0.000465,525
Volume_UAA,0.000113,525
MA_45d_UAA,0.003770,525
Variance_45d_UAL,0.000281,525
Close_UNP,0.010800,525
MA_45d_UPS,0.001601,525
MA_45d_UTX,0.000131,525
Close_VGK,0.000210,525
Adj_Close_VGK,0.000028,525
Adj_Close_VIX,0.000977,525
Close_VLO,0.004081,525
Volume_VLO,0.001921,525
Variance_5d_MA_VLO,0.372905,525
MA_5d_VNQ,0.002892,525
Volume_VOO,0.000661,525
Log_Return_VTI,0.000085,525
Variance_45d_MA_VXX,0.000776,525
Beta_45d_V,0.000896,525
Close_WBA,0.038013,525
Log_Return_WBA,0.000105,525
Beta_45d_WBA,0.092198,525
Variance_45d_MA_WBA,0.005149,525
MA_5d_WBA,0.000138,525
Close_WFC,0.000514,525
MA_5d_WFC,0.019331,525
Variance_45d_WMB,0.014969,525
Variance_5d_MA_WMB,0.002414,525
Variance_45d_MA_WW,0.002006,525
Beta_45d_XLB,0.000669,525
Close,0.007929,535
target_multiplier,0.009477,535
Variance_45d_AABA,0.003823,535
Close_AAPL,0.009895,535
Log_Return_AAPL,0.000039,535
Log_Return_ACN,0.000131,535
Beta_45d_ACN,0.018369,535
Variance_45d_MA_AET,0.015943,535
Log_Return_AGG,0.020771,535
Close_AIG,0.003716,535
Variance_45d_AIG,0.006331,535
Variance_45d_ALXN,0.000115,535
Variance_5d_MA_AMJ,0.921481,535
Beta_45d_AMLP,0.251417,535
Variance_5d_MA_AMLP,2.783420,535
Beta_45d_AMZN,0.055984,535
MA_5d_AMZN,0.000431,535
Volume_ANDV,0.000722,535
Log_Return_ANDV,0.001862,535
Variance_45d_ANDV,0.000160,535
MA_5d_ATVI,0.000461,535
Volume_AVGO,0.000786,535
MA_45d_AVGO,0.026145,535
Log_Return_AXP,0.000594,535
Close_BA,0.000144,535
Variance_5d_MA_BDX,0.371622,535
MA_5d_BDX,0.002472,535
MA_45d_BIDU,0.000443,535
MA_45d_BKNG,0.000199,535
Close_BMY,0.086403,535
Variance_5d_MA_BMY,0.000531,535
MA_45d_BMY,0.000299,535
Variance_45d_BND,0.000344,535
MA_45d_BP,0.000271,535
Variance_5d_MA_BRCM,0.001153,535
MA_5d_BRCM,0.012641,535
Variance_5d_MA_CAT,0.001712,535
Variance_5d_MA_CB,0.002961,535
MA_45d_CELG,0.000119,535
MA_5d_COP,0.000166,535
MA_5d_CVS,0.000358,535
Beta_45d_CVX,0.648931,535
Volume_C,0.001292,535
Variance_5d_MA_C,0.000191,535
Log_Return_DAL,0.008066,535
MA_5d_DAL,0.000555,535
Beta_45d_DIA,1.393852,535
MA_5d_DIS,0.000609,535
Volume_DOW,0.000711,535
Variance_45d_DOW,0.001247,535
Log_Return_DUK,0.001180,535
Variance_45d_MA_DXJ,0.034065,535
MA_5d_EEM,0.000003,535
Adj_Close_EFA,0.025999,535
Variance_45d_MA_EFA,0.080884,535
MA_45d_EFA,0.000026,535
MA_5d_EFA,0.000047,535
MA_45d_EOG,0.000054,535
Close_EPD,0.029639,535
Log_Return_EPD,0.000522,535
Variance_45d_EPD,0.014292,535
Volume_EWG,0.000059,535
Volume_EWJ,0.000621,535
Log_Return_EWZ,0.001740,535
Volume_EXPE,0.000260,535
Log_Return_FDX,0.000207,535
MA_5d_GOOG.L,0.001043,535
Log_Return_GS,0.032617,535
Volume_HAL,0.000563,535
MA_5d_HYG,0.013178,535
Volume_ICE,0.051134,535
Adj_Close_ICE,0.035810,535
Variance_45d_MA_ICE,0.023931,535
Beta_45d_IEF,0.000057,535
Variance_45d_MA_IEF,0.001537,535
Close_IJH,0.000083,535
Variance_45d_MA_IJH,0.102318,535
Variance_5d_MA_IJH,0.003756,535
MA_45d_IJH,0.000040,535
Volume_ILMN,0.000133,535
Log_Return_ILMN,0.007187,535
Volume_IWF,0.000770,535
Beta_45d_IWM,0.003352,535
Volume_IWR,0.002187,535
Beta_45d_IYR,0.006704,535
Beta_45d_JPM,0.000387,535
Beta_45d_KMB,0.018397,535
Log_Return_KO,0.000127,535
MA_5d_KO,0.033846,535
MA_45d_KR,0.000245,535
Variance_45d_LOW,4.369051,535
MA_45d_MCD,0.002725,535
MA_45d_MDLZ,0.012305,535
Log_Return_MDT,0.000192,535
Close_MDY,0.016579,535
MA_45d_MDY,0.000001,535
Beta_45d_MON,0.000278,535
Close_MO,0.011041,535
Adj_Close_MO,0.004717,535
Variance_45d_MO,0.009705,535
Variance_5d_MA_MRK,0.000378,535
MA_45d_MSFT,0.002524,535
Variance_45d_NFLX,0.227881,535
Variance_5d_MA_NFLX,0.003226,535
Volume_NKE,0.000307,535
Adj_Close_NKE,0.004397,535
MA_5d_NKE,0.000120,535
Beta_45d_OXY,0.099238,535
Volume_PG,0.001477,535
Close_PM,0.000788,535
MA_5d_PM,0.010228,535
Close_REGN,0.236435,535
MA_5d_REGN,0.000077,535
Variance_45d_SBUX,0.008394,535
Log_Return_SCHW,0.017140,535
Volume_SHY,0.002534,535
Close_SIG,0.069446,535
Log_Return_SIG,0.000328,535
MA_5d_SLB,0.009029,535
Variance_45d_MA_SO,0.000007,535
Close_SWKS,0.000480,535
Variance_45d_SWKS,0.011102,535
Volume_TLT,0.000266,535
Volume_TNA,0.005756,535
Variance_45d_TQQQ,0.002707,535
MA_5d_TSLA,0.000105,535
Adj_Close_UAA,0.001079,535
Variance_45d_UAL,0.001828,535
Variance_45d_MA_UNH,0.001108,535
MA_5d_UNH,0.000073,535
Variance_45d_MA_UNP,0.123494,535
Volume_USB,0.000433,535
Adj_Close_UTX,0.000190,535
Beta_45d_UTX,0.000134,535
Variance_5d_MA_UTX,0.017907,535
Volume_VEU,0.005812,535
Log_Return_VLO,0.000638,535
Variance_45d_VLO,0.001653,535
Volume_VNQ,0.001566,535
Beta_45d_VNQ,0.007346,535
Volume_VWO,0.000189,535
Volume_V,0.000684,535
MA_5d_V,0.000191,535
Close_WBA,0.423605,535
Variance_45d_WFC,0.003841,535
Variance_45d_WMB,0.318185,535
MA_5d_WMB,0.003247,535
MA_5d_WMT,0.001290,535
Log_Return_WW,0.000432,535
Beta_45d_XLI,0.001606,535
Variance_45d_XLK,0.131763,535
Volume_XLV,0.000128,535
Variance_45d_XLV,0.036589,535
Close,0.005019,540
target_multiplier,0.017821,540
MA_45d_AABA,0.016122,540
Beta_45d_ABT,0.002620,540
Close_AET,0.009497,540
Log_Return_AGN,0.000480,540
Log_Return_AIG,0.000329,540
Volume_AMLP,0.000818,540
Beta_45d_AMLP,0.431052,540
Variance_45d_AMLP,0.000608,540
Variance_5d_MA_AMLP,1.969510,540
Beta_45d_AMZN,0.117650,540
Variance_45d_ATVI,0.050786,540
Volume_AVGO,0.000849,540
MA_45d_AVGO,0.010437,540
MA_5d_BDX,0.022668,540
Log_Return_BHC,0.001657,540
Beta_45d_BIDU,0.000799,540
MA_5d_BIDU,0.000954,540
Log_Return_BKNG,0.005759,540
MA_45d_BKNG,0.074206,540
Log_Return_BK,0.001592,540
SPY_Return_BK,0.000154,540
